Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance_%,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Lab_Score,Extra_Credit,Study_Hours_Per_Week,Total_Score,Grade
S7460,Priya,Smith,student6460@university.edu,Female,20,CS,94.1,35.35,89.62,68.86,73.01,65.55,11.1,78.86,7.73,2.4,61.684,D
S7461,Ethan,Smith,student6461@university.edu,Male,25,Mathematics,64.67,97.03,70.43,80.64,47.68,72.54,86.63,81.38,1.55,13.1,78.6095,C
S7462,Sara,Harris,student6462@university.edu,Male,20,CS,53.57,99.89,49.51,66.18,86.88,10.94,63.6,76.09,4.96,14.1,69.152,D
S7463,Emma,Smith,student6463@university.edu,Male,23,Engineering,76.99,38.0,60.77,47.3,64.86,27.44,98.17,36.57,3.3,10.8,54.3295,F
S7464,Omar,Anderson,student6464@university.edu,Female,21,CS,74.03,76.66,64.8,42.83,77.93,20.58,83.93,31.93,9.98,7.5,63.841,D
S7465,Omar,Lewis,student6465@university.edu,Male,24,Engineering,71.4,82.65,59.1,73.31,91.81,90.94,59.03,30.87,5.33,14.9,70.5635,C
S7466,Ali,Martin,student6466@university.edu,Female,19,CS,69.48,44.76,49.02,53.68,54.6,25.99,19.53,89.07,6.36,17.0,47.114,F
S7467,Sofia,Brown,student6467@university.edu,Female,25,Mathematics,75.71,46.04,96.87,53.96,81.33,13.02,17.07,83.87,1.68,6.0,63.3495,D
S7468,Maria,Jackson,student6468@university.edu,Female,18,Business,81.62,57.57,32.75,84.14,45.06,32.83,45.32,81.15,2.93,15.6,51.5755,F
S7469,Lucas,Walker,student6469@university.edu,Female,24,Mathematics,77.25,63.53,50.44,70.28,66.15,94.45,42.23,41.99,7.72,6.3,59.2165,F
S7470,Aisha,Jones,student6470@university.edu,Male,23,Engineering,75.73,75.75,48.59,73.69,95.98,17.88,19.39,37.46,0.42,14.1,58.872,F
S7471,Zara,Robinson,student6471@university.edu,Male,22,Mathematics,84.59,88.89,94.01,85.62,82.09,64.38,46.51,78.64,8.54,13.5,83.2795,B
S7472,Priya,Robinson,student6472@university.edu,Male,25,Engineering,54.48,54.42,83.27,75.41,66.0,55.27,12.45,34.9,5.56,2.4,62.251,D
S7473,Zara,Anderson,student6473@university.edu,Male,24,Business,78.44,80.73,32.74,54.88,62.41,66.87,45.36,38.92,1.31,13.4,54.303,F
S7474,Liam,Lewis,student6474@university.edu,Female,22,Business,98.31,43.55,34.98,75.97,72.55,62.18,69.82,76.29,7.5,15.3,53.9375,F
S7475,Lucas,Brown,student6475@university.edu,Female,19,CS,62.03,31.27,42.79,61.38,83.25,99.18,28.45,71.1,2.55,16.6,49.5455,F
S7476,Lucas,Harris,student6476@university.edu,Female,22,Business,73.04,41.23,79.2,42.61,58.9,99.48,48.97,38.42,0.13,15.9,58.141,F
S7477,Noah,Lewis,student6477@university.edu,Female,19,Engineering,77.5,60.94,47.08,93.82,79.15,30.25,80.56,89.78,6.96,16.1,65.4045,D
S7478,Omar,Davis,student6478@university.edu,Male,22,CS,72.89,33.49,62.89,48.14,74.33,81.73,27.38,66.28,5.42,18.9,52.032,F
S7479,Sara,Lewis,student6479@university.edu,Male,25,Engineering,78.24,71.98,38.11,69.44,54.97,87.85,91.44,75.7,8.56,11.0,62.6625,D
S7480,Ahmed,Anderson,student6480@university.edu,Female,18,Engineering,94.39,58.89,85.16,74.16,81.24,59.05,80.83,83.26,6.66,5.8,74.717,C
S7481,Sofia,Thomas,student6481@university.edu,Female,21,Business,69.89,61.58,63.28,55.29,99.39,41.63,91.24,84.11,6.82,17.1,68.0225,D
S7482,Ali,Taylor,student6482@university.edu,Male,25,Engineering,73.57,44.9,34.63,84.49,60.53,61.18,94.49,57.28,0.95,6.4,55.7125,F
S7483,Fatima,Walker,student6483@university.edu,Female,24,Mathematics,62.89,41.53,77.58,88.56,78.68,66.98,15.56,52.0,1.88,11.8,62.3135,D
S7484,Omar,Wilson,student6484@university.edu,Male,18,Mathematics,79.92,98.14,85.02,72.17,52.34,46.41,20.21,53.17,3.11,5.2,73.1005,C
S7485,Priya,Davis,student6485@university.edu,Male,19,Business,93.82,87.5,78.4,50.81,70.27,75.61,25.75,37.79,8.76,3.4,68.2885,D
S7486,Ethan,Garcia,student6486@university.edu,Male,19,CS,64.3,67.16,75.86,69.18,80.75,57.82,30.98,75.21,2.27,19.1,67.7495,D
S7487,Omar,Johnson,student6487@university.edu,Female,21,Business,61.55,96.07,59.04,85.01,94.54,10.57,72.89,92.6,4.12,17.1,76.3825,C
S7488,Noah,Brown,student6488@university.edu,Female,22,Mathematics,70.91,91.02,35.94,44.56,88.39,97.51,60.7,49.2,6.2,15.4,62.4655,D
S7489,Ethan,Jackson,student6489@university.edu,Female,21,Engineering,90.46,98.14,86.36,69.33,96.36,15.08,91.99,89.15,5.81,8.8,84.889,B
S7490,Ahmed,Anderson,student6490@university.edu,Male,19,Engineering,81.21,44.2,71.57,71.86,84.35,92.88,31.01,47.65,2.42,3.2,61.8625,D
S7491,Ravi,Wilson,student6491@university.edu,Female,25,Business,61.68,73.4,95.64,58.31,68.68,26.43,48.61,41.1,8.0,3.3,70.894,C
S7492,Sara,Wilson,student6492@university.edu,Female,24,Mathematics,57.19,51.58,52.61,78.53,54.92,14.69,70.34,89.92,6.97,16.7,58.214,F
S7493,James,Martin,student6493@university.edu,Male,19,Engineering,53.2,40.48,47.41,90.47,93.65,99.3,97.1,79.41,9.86,1.9,65.924,D
S7494,Fatima,Lewis,student6494@university.edu,Male,23,Mathematics,57.01,74.67,77.71,76.6,75.57,66.99,71.03,66.57,6.05,15.7,74.8085,C
S7495,Maria,Brown,student6495@university.edu,Male,19,Engineering,88.6,56.09,43.37,88.1,48.96,62.96,14.4,47.91,8.95,4.2,52.128,F
S7496,Zara,Williams,student6496@university.edu,Male,21,Mathematics,89.31,65.5,35.13,91.62,61.82,89.95,84.14,46.92,0.31,5.9,62.0965,D
S7497,Aisha,Robinson,student6497@university.edu,Female,23,Business,87.41,83.29,42.55,56.94,84.04,12.99,19.2,87.42,2.45,16.7,57.473,F
S7498,Priya,Brown,student6498@university.edu,Female,18,Mathematics,64.79,89.23,38.62,96.65,94.43,48.0,63.55,63.63,5.55,6.2,69.7705,D
S7499,Ali,Martinez,student6499@university.edu,Female,19,Mathematics,79.04,40.42,84.42,56.69,62.34,57.96,49.9,71.09,6.39,3.1,61.611,D
S7500,Sofia,Robinson,student6500@university.edu,Male,21,Business,89.21,97.09,56.15,83.58,46.06,88.43,63.15,42.27,5.56,10.3,71.1105,C
S7501,John,Harris,student6501@university.edu,Female,19,Mathematics,51.91,61.59,69.28,44.6,74.57,78.91,92.03,37.26,0.59,17.2,65.34,D
S7502,Nora,Lewis,student6502@university.edu,Female,20,CS,90.5,61.21,70.5,55.42,46.74,53.05,22.83,98.58,2.01,18.5,59.304,F
S7503,Liam,Martin,student6503@university.edu,Male,20,Business,75.18,72.4,58.45,54.31,60.81,54.68,78.03,84.27,4.19,5.4,64.613,D
S7504,Ahmed,Harris,student6504@university.edu,Male,22,Mathematics,79.2,53.05,44.89,48.21,86.97,99.06,35.12,70.99,2.21,12.4,54.6725,F
S7505,Priya,Davis,student6505@university.edu,Male,23,Mathematics,60.5,43.19,52.8,91.47,56.51,58.65,89.43,56.89,1.54,1.1,60.729,D
S7506,Ravi,Johnson,student6506@university.edu,Female,18,CS,75.55,74.48,77.34,63.29,75.78,13.89,71.51,69.19,4.65,12.5,70.1985,C
S7507,Emma,Anderson,student6507@university.edu,Male,18,CS,60.05,86.1,70.01,65.17,67.15,63.83,25.97,75.45,6.53,16.7,68.5795,D
S7508,Emma,Jackson,student6508@university.edu,Male,19,Engineering,70.75,65.29,44.9,86.99,92.4,82.07,35.38,33.08,4.88,16.3,61.3765,D
S7509,Nora,Walker,student6509@university.edu,Male,18,CS,66.11,81.9,62.88,90.2,60.43,85.0,13.62,84.83,4.71,17.5,68.7655,D
S7510,Ahmed,Martin,student6510@university.edu,Female,20,CS,61.34,53.94,54.09,52.6,46.91,35.82,21.36,94.59,0.56,3.8,50.9495,F
S7511,Ethan,Smith,student6511@university.edu,Male,23,CS,93.08,54.86,72.95,40.34,80.98,47.95,60.47,97.07,4.4,12.5,63.047,D
S7512,Fatima,Davis,student6512@university.edu,Male,19,Engineering,98.33,82.9,85.57,72.53,97.97,14.54,96.59,83.71,5.59,10.6,81.644,B
S7513,Ravi,Martinez,student6513@university.edu,Male,25,Business,76.89,56.66,45.44,63.06,64.7,60.55,27.06,93.48,5.39,8.5,54.1335,F
S7514,Liam,Jones,student6514@university.edu,Male,19,Mathematics,83.81,40.53,64.53,70.3,60.17,74.45,69.95,36.97,8.45,13.6,58.6195,F
S7515,Liam,Jackson,student6515@university.edu,Male,20,Business,99.04,50.26,54.52,85.3,91.51,32.97,89.96,71.53,7.65,15.1,65.088,D
S7516,David,Brown,student6516@university.edu,Female,22,Engineering,96.68,77.19,72.38,45.68,91.81,29.89,54.29,42.64,7.37,2.6,66.1,D
S7517,Ethan,Wilson,student6517@university.edu,Male,22,Mathematics,53.72,80.03,86.52,64.67,65.36,94.34,93.01,72.83,5.25,12.5,79.8595,C
S7518,Omar,Lewis,student6518@university.edu,Female,23,Mathematics,71.6,81.25,87.16,57.95,60.64,97.43,65.19,79.61,9.85,19.2,76.588,C
S7519,Emma,Clark,student6519@university.edu,Female,24,Engineering,92.32,84.36,54.68,78.34,96.27,10.83,34.71,33.2,7.9,14.6,64.5445,D
S7520,James,Smith,student6520@university.edu,Female,22,Business,63.0,43.66,88.54,59.61,89.44,36.86,37.08,60.81,0.58,15.9,63.954,D
S7521,Priya,Jackson,student6521@university.edu,Male,22,Engineering,74.41,43.86,63.81,79.48,59.66,87.1,61.81,93.29,0.84,1.2,63.1965,D
S7522,Priya,Martinez,student6522@university.edu,Female,23,Engineering,88.42,65.73,38.96,81.76,87.62,84.42,15.44,61.99,5.61,5.4,58.011,F
S7523,David,Anderson,student6523@university.edu,Male,20,Mathematics,76.7,83.93,87.58,65.23,46.73,13.89,51.01,52.99,4.9,15.5,70.159,C
S7524,David,Garcia,student6524@university.edu,Female,19,Engineering,52.32,45.74,53.06,52.95,49.65,98.44,61.46,40.02,3.82,13.9,53.3295,F
S7525,Noah,Smith,student6525@university.edu,Female,20,Business,62.77,95.55,60.83,70.47,51.56,21.5,23.26,96.38,4.67,4.2,66.083,D
S7526,Nora,Brown,student6526@university.edu,Female,22,Mathematics,95.43,91.78,38.14,75.19,56.96,48.63,31.86,67.05,6.84,13.0,60.3315,D
S7527,Noah,Lewis,student6527@university.edu,Male,23,Mathematics,74.28,34.68,49.02,45.63,41.49,49.51,46.3,71.64,1.81,5.9,45.057,F
S7528,Fatima,Harris,student6528@university.edu,Male,20,Mathematics,88.3,57.3,44.61,70.12,71.06,10.07,29.51,57.56,6.64,7.1,51.6645,F
S7529,Ahmed,Wilson,student6529@university.edu,Male,20,CS,95.54,48.54,62.91,62.29,47.17,37.46,57.14,98.02,7.53,15.2,57.5565,F
S7530,Ethan,Brown,student6530@university.edu,Female,18,Mathematics,63.49,47.05,94.65,54.89,83.99,42.68,34.26,30.77,6.36,18.4,63.8885,D
S7531,Liam,Martin,student6531@university.edu,Male,21,Mathematics,51.3,35.36,84.15,83.49,75.41,91.28,60.29,97.11,0.43,17.3,69.598,D
S7532,Ethan,Robinson,student6532@university.edu,Male,18,Mathematics,97.09,52.98,68.04,97.95,76.81,55.07,83.48,77.4,7.61,13.1,71.002,C
S7533,Priya,Harris,student6533@university.edu,Male,24,Mathematics,60.77,40.4,60.44,71.64,71.88,96.23,60.62,56.59,0.95,5.6,59.869,F
S7534,Omar,Williams,student6534@university.edu,Male,25,Mathematics,90.79,50.08,82.67,94.92,47.7,40.13,58.5,50.1,4.33,7.3,66.6905,D
S7535,Liam,Brown,student6535@university.edu,Female,19,Mathematics,87.57,58.07,66.3,53.36,89.61,67.14,90.63,82.95,7.2,7.7,67.94,D
S7536,Omar,Clark,student6536@university.edu,Female,20,Engineering,60.27,88.42,69.63,62.37,68.52,73.45,60.4,81.48,2.61,17.2,72.988,C
S7537,Ahmed,Johnson,student6537@university.edu,Male,20,Mathematics,80.11,39.07,57.77,57.08,47.57,57.12,48.65,49.62,6.59,11.0,50.6195,F
S7538,Sara,Walker,student6538@university.edu,Female,25,Mathematics,65.77,53.05,34.36,90.16,92.78,20.68,10.31,80.91,2.32,9.2,52.483,F
S7539,Liam,Jones,student6539@university.edu,Female,20,Business,51.13,92.59,79.45,54.11,61.4,54.82,38.56,99.7,4.51,13.5,72.821,C
S7540,Nora,Garcia,student6540@university.edu,Female,25,Engineering,87.79,61.19,95.52,44.77,50.98,38.98,46.18,83.57,8.55,10.7,66.5125,D
S7541,Zara,Robinson,student6541@university.edu,Male,21,Business,88.99,91.95,86.25,64.75,54.6,82.73,13.95,40.59,1.18,4.0,71.596,C
S7542,Ethan,Jones,student6542@university.edu,Female,20,CS,86.37,75.74,59.93,86.77,86.39,70.97,80.17,63.95,4.46,5.6,73.3315,C
S7543,Fatima,Johnson,student6543@university.edu,Male,22,Engineering,81.28,91.46,83.98,72.27,65.67,76.53,46.25,61.46,3.38,5.2,76.991,C
S7544,David,White,student6544@university.edu,Female,21,Engineering,64.4,87.53,71.32,81.82,87.83,39.91,78.79,85.96,8.42,10.6,78.507,C
S7545,Nora,Robinson,student6545@university.edu,Female,23,Mathematics,93.82,83.48,41.32,99.66,63.75,92.91,32.2,34.21,6.48,16.5,64.166,D
S7546,Ravi,Smith,student6546@university.edu,Male,22,Engineering,77.98,52.83,52.03,69.18,99.65,53.17,74.66,40.47,1.2,17.0,61.3065,D
S7547,Liam,Clark,student6547@university.edu,Male,21,Mathematics,89.11,67.32,32.35,82.55,53.84,43.16,59.9,61.3,2.64,17.4,55.5145,F
S7548,John,Walker,student6548@university.edu,Male,21,CS,63.08,57.85,34.07,81.58,73.2,32.52,32.27,40.63,2.68,17.9,51.125,F
S7549,Ali,White,student6549@university.edu,Female,22,CS,88.6,37.88,78.41,56.7,61.6,54.68,68.43,90.48,2.56,2.6,61.759,D
S7550,Ali,Thomas,student6550@university.edu,Female,21,Mathematics,64.91,55.02,45.93,92.08,81.78,86.52,98.67,60.52,7.07,16.5,66.743,D
S7551,Liam,Martin,student6551@university.edu,Male,23,CS,58.53,85.0,67.66,74.29,63.3,23.28,83.08,57.49,0.45,2.7,71.368,C
S7552,Ethan,Jackson,student6552@university.edu,Female,18,Mathematics,65.27,93.66,65.15,70.68,51.95,17.22,63.86,88.96,4.47,8.8,70.452,C
S7553,Priya,Taylor,student6553@university.edu,Male,18,CS,70.36,69.22,47.51,82.65,84.13,63.31,55.84,93.1,7.89,6.1,65.773,D
S7554,Ethan,Jackson,student6554@university.edu,Female,23,Mathematics,69.93,62.49,65.94,44.06,57.6,49.14,93.01,88.66,5.84,18.4,63.9645,D
S7555,David,Lewis,student6555@university.edu,Male,22,Business,79.77,96.82,94.98,89.81,47.31,13.81,17.47,54.07,2.28,6.3,76.0425,C
S7556,Ali,Harris,student6556@university.edu,Female,25,Mathematics,83.54,68.57,80.89,88.3,44.73,94.35,71.69,60.73,5.73,1.4,74.0505,C
S7557,Sofia,Anderson,student6557@university.edu,Male,22,Mathematics,74.85,49.74,77.73,62.42,89.79,93.89,41.63,57.81,6.1,4.3,65.844,D
S7558,Sara,Williams,student6558@university.edu,Female,21,Mathematics,67.26,97.03,46.4,69.66,70.06,84.5,39.2,77.91,9.37,8.5,67.673,D
S7559,Emma,Taylor,student6559@university.edu,Male,24,Mathematics,96.92,66.25,95.13,74.19,59.87,52.83,26.99,44.04,7.52,7.5,69.7595,D
S7560,Zara,Jackson,student6560@university.edu,Male,21,Business,87.9,70.57,55.73,52.54,58.36,17.81,97.72,33.76,4.74,13.3,60.429,D
S7561,Priya,Brown,student6561@university.edu,Male,24,Mathematics,59.07,39.9,35.22,75.57,80.5,22.11,96.98,57.3,2.17,6.8,53.595,F
S7562,Noah,Wilson,student6562@university.edu,Female,21,CS,50.5,56.1,50.93,90.62,86.01,49.63,96.93,33.49,0.86,1.8,65.347,D
S7563,Aisha,Smith,student6563@university.edu,Male,19,Engineering,74.51,61.96,83.61,52.18,64.35,50.94,62.38,45.64,5.58,15.1,65.902,D
S7564,Sara,White,student6564@university.edu,Female,23,Business,76.92,34.64,87.47,93.63,55.94,92.55,39.47,53.51,8.93,9.2,65.7895,D
S7565,David,Taylor,student6565@university.edu,Male,24,CS,76.15,45.55,50.59,44.62,92.54,49.54,69.6,40.28,2.74,19.4,53.9625,F
S7566,James,Jones,student6566@university.edu,Male,25,Mathematics,92.34,69.76,68.09,52.9,43.35,79.49,95.57,55.3,1.36,16.2,66.4335,D
S7567,Nora,Davis,student6567@university.edu,Male,19,Engineering,57.04,34.51,81.52,80.64,49.9,69.67,28.49,41.55,2.58,3.2,58.5795,F
S7568,Priya,Harris,student6568@university.edu,Male,18,CS,77.69,53.16,66.63,85.72,46.35,74.64,75.1,55.28,9.45,2.6,64.778,D
S7569,Ravi,Williams,student6569@university.edu,Female,18,CS,76.02,38.2,57.64,50.13,83.36,61.9,48.19,68.28,4.82,3.5,54.0255,F
S7570,Sara,Martin,student6570@university.edu,Male,19,CS,75.64,96.01,33.99,79.4,98.74,57.11,60.39,75.5,8.4,17.2,68.653,D
S7571,Maria,White,student6571@university.edu,Male,20,Engineering,75.59,41.15,50.6,94.03,84.5,67.47,82.75,59.34,4.6,10.2,62.6375,D
S7572,Fatima,Davis,student6572@university.edu,Female,24,Mathematics,75.52,80.61,82.35,69.92,81.9,83.14,58.48,64.52,9.7,9.7,76.7665,C
S7573,John,Harris,student6573@university.edu,Male,25,Business,55.96,55.5,75.36,66.87,89.96,97.99,88.41,63.3,0.08,17.8,72.415,C
S7574,Emma,Thomas,student6574@university.edu,Male,25,Mathematics,70.95,67.09,49.19,97.41,69.74,38.03,11.82,89.48,9.84,3.8,60.6725,D
S7575,Ahmed,Anderson,student6575@university.edu,Female,25,Engineering,70.4,31.06,68.91,43.34,90.11,12.27,94.5,42.63,5.13,17.0,56.145,F
S7576,Ravi,Garcia,student6576@university.edu,Male,23,Engineering,86.24,32.84,92.47,76.61,82.37,83.14,77.43,93.1,7.76,12.8,72.2345,C
S7577,Maria,Brown,student6577@university.edu,Male,25,Mathematics,52.98,72.3,42.72,65.12,78.99,45.86,89.63,92.22,1.16,19.9,64.425,D
S7578,Sofia,Wilson,student6578@university.edu,Male,18,Engineering,54.92,44.41,81.74,77.51,44.44,87.33,96.54,52.44,4.82,3.2,68.3375,D
S7579,Sara,Jones,student6579@university.edu,Female,25,CS,50.05,45.84,95.09,44.5,99.18,65.67,59.65,64.29,6.43,12.7,69.043,D
S7580,Ali,Smith,student6580@university.edu,Male,21,Mathematics,69.17,92.83,74.26,72.6,84.38,55.13,28.49,81.44,7.01,12.3,74.491,C
S7581,Ali,Harris,student6581@university.edu,Female,23,Business,71.41,43.59,48.28,42.24,70.22,39.3,47.73,37.56,7.09,12.4,47.3555,F
S7582,John,Lewis,student6582@university.edu,Male,21,Mathematics,79.0,78.65,39.3,79.06,42.46,40.51,95.93,92.76,6.83,18.8,63.814,D
S7583,John,Davis,student6583@university.edu,Male,24,Mathematics,90.42,57.59,44.34,54.98,73.88,70.71,99.68,31.0,6.99,6.9,58.388,F
S7584,Sofia,Robinson,student6584@university.edu,Female,19,Business,70.93,79.65,53.24,79.0,48.24,36.62,39.79,63.42,3.39,15.1,61.5395,D
S7585,Omar,Smith,student6585@university.edu,Female,22,Mathematics,92.04,69.5,78.51,53.27,90.07,87.05,50.49,64.54,0.78,4.8,70.554,C
S7586,John,Johnson,student6586@university.edu,Female,23,Mathematics,93.13,83.13,85.38,48.35,89.15,85.93,55.52,74.91,8.66,4.9,76.158,C
S7587,Lucas,Johnson,student6587@university.edu,Male,25,CS,82.22,74.91,96.46,90.6,61.8,13.24,14.79,52.56,7.6,9.0,72.2045,C
S7588,John,Taylor,student6588@university.edu,Male,19,CS,71.93,76.56,86.15,88.78,98.23,72.95,12.22,65.23,6.2,6.1,76.256,C
S7589,Emma,Martinez,student6589@university.edu,Male,24,CS,57.69,72.42,70.2,53.4,63.18,60.74,66.9,72.85,2.69,4.5,66.8625,D
S7590,Omar,Harris,student6590@university.edu,Female,22,CS,98.24,44.91,34.5,68.89,44.5,61.98,94.0,83.22,5.47,6.8,53.021,F
S7591,Noah,Smith,student6591@university.edu,Male,21,Engineering,89.13,40.46,71.85,82.93,71.14,76.05,87.1,80.93,7.14,4.6,67.7825,D
S7592,Priya,Walker,student6592@university.edu,Male,23,Business,68.45,42.65,54.93,55.25,62.91,44.83,84.68,57.07,2.43,10.3,55.283,F
S7593,Ali,Lewis,student6593@university.edu,Female,19,CS,84.47,52.31,34.79,71.88,71.73,16.94,23.19,77.14,4.33,13.3,48.4925,F
S7594,Sara,Wilson,student6594@university.edu,Female,22,Mathematics,71.03,44.54,69.13,91.24,75.39,23.07,42.51,91.44,3.63,17.9,63.0755,D
S7595,Lucas,Lewis,student6595@university.edu,Female,19,Engineering,58.67,78.04,99.11,53.42,53.98,10.02,28.97,47.31,7.41,15.6,68.4175,D
S7596,Ahmed,Lewis,student6596@university.edu,Male,21,Business,84.05,38.28,94.69,98.08,47.03,53.17,29.56,71.01,5.35,5.5,66.557,D
S7597,David,Jackson,student6597@university.edu,Male,19,Mathematics,77.59,76.5,55.84,72.7,88.02,96.99,70.48,65.09,3.3,16.5,70.736,C
S7598,Maria,Martinez,student6598@university.edu,Female,24,Mathematics,54.89,41.76,59.1,72.17,53.98,17.12,66.35,71.65,9.65,16.2,55.467,F
S7599,Maria,Anderson,student6599@university.edu,Female,25,Engineering,58.72,93.48,58.74,41.2,96.64,95.63,74.28,37.58,9.74,1.4,70.9245,C
S7600,John,White,student6600@university.edu,Male,21,Business,80.81,34.34,62.09,48.69,94.6,41.67,70.98,51.75,6.39,17.0,55.7445,F
S7601,Noah,Jones,student6601@university.edu,Female,21,Engineering,86.15,85.88,57.53,46.81,53.72,50.97,26.21,44.1,6.12,13.2,58.497,F
S7602,Nora,Brown,student6602@university.edu,Male,20,Engineering,60.08,89.89,49.45,55.8,66.21,15.56,48.1,89.7,0.02,19.9,62.3715,D
S7603,Ethan,Harris,student6603@university.edu,Male,24,Business,79.38,97.67,70.47,50.15,76.99,33.75,68.06,77.74,6.98,11.5,73.1605,C
S7604,Sofia,White,student6604@university.edu,Female,18,Mathematics,93.4,68.03,72.13,55.67,41.56,61.22,67.38,55.32,3.65,12.4,63.718,D
S7605,Nora,Wilson,student6605@university.edu,Male,23,CS,74.15,53.26,48.07,95.18,67.5,78.39,71.75,68.27,5.69,6.3,63.271,D
S7606,Emma,Davis,student6606@university.edu,Male,25,CS,78.08,47.62,85.73,75.08,91.16,27.43,15.9,78.8,8.16,19.7,64.9035,D
S7607,Maria,Wilson,student6607@university.edu,Female,19,CS,63.07,88.33,47.94,91.45,97.51,29.72,65.21,74.96,5.92,17.2,71.688,C
S7608,Omar,Wilson,student6608@university.edu,Female,21,Mathematics,50.7,96.27,75.94,45.09,66.86,28.52,38.64,62.95,9.15,16.2,68.7365,D
S7609,Ahmed,Johnson,student6609@university.edu,Female,20,Mathematics,85.56,66.05,52.34,60.4,61.15,42.54,36.47,69.24,0.44,13.7,56.6255,F
S7610,Lucas,White,student6610@university.edu,Female,21,CS,84.52,70.49,88.34,79.38,97.69,59.32,23.99,70.37,5.41,1.4,74.684,C
S7611,Ravi,Taylor,student6611@university.edu,Female,21,Mathematics,61.92,83.77,76.29,68.53,92.42,26.45,60.98,94.73,6.97,5.4,75.508,C
S7612,Emma,Jackson,student6612@university.edu,Male,18,Business,80.32,96.77,32.42,71.92,76.11,20.18,69.79,84.06,5.1,14.1,64.5085,D
S7613,Sara,Williams,student6613@university.edu,Female,18,CS,64.94,82.13,78.63,66.73,48.69,61.9,54.03,35.31,9.16,4.4,69.2635,D
S7614,Lucas,Williams,student6614@university.edu,Male,20,Business,83.2,85.63,97.63,78.8,48.07,59.0,39.98,72.87,1.7,9.6,77.915,C
S7615,Fatima,Garcia,student6615@university.edu,Male,24,Business,76.0,69.22,89.66,81.48,93.2,64.83,52.31,39.85,5.1,20.0,76.21,C
S7616,David,White,student6616@university.edu,Male,19,Business,83.88,78.41,43.75,49.41,72.9,65.75,72.63,97.86,0.77,9.9,62.8725,D
S7617,Maria,Garcia,student6617@university.edu,Male,18,Business,99.04,76.15,51.09,90.15,46.48,67.02,90.56,70.74,0.86,2.9,68.479,D
S7618,Noah,Anderson,student6618@university.edu,Male,19,Engineering,80.45,84.14,39.78,55.09,70.39,58.28,57.02,39.01,4.41,15.1,58.838,F
S7619,Maria,Martinez,student6619@university.edu,Male,22,Engineering,97.72,45.84,64.34,90.51,96.39,24.02,21.35,87.16,6.14,13.6,61.6715,D
S7620,Zara,Harris,student6620@university.edu,Female,20,Business,64.11,77.26,51.62,46.32,66.42,63.28,22.29,34.21,3.74,3.0,55.4945,F
S7621,Priya,White,student6621@university.edu,Female,20,Business,72.92,52.73,62.17,41.54,89.86,81.06,47.55,56.78,7.05,13.2,58.6975,F
S7622,David,Martin,student6622@university.edu,Female,21,Business,69.4,38.95,60.91,49.46,45.24,33.85,32.62,89.18,4.3,5.9,49.367,F
S7623,Noah,Clark,student6623@university.edu,Female,18,Mathematics,88.03,39.44,48.08,73.85,64.55,31.61,30.23,62.36,5.15,14.1,49.538,F
S7624,Omar,Anderson,student6624@university.edu,Male,22,Business,95.93,58.38,63.66,96.55,51.75,86.88,75.08,85.59,7.12,19.3,69.482,D
S7625,Emma,Williams,student6625@university.edu,Male,24,CS,72.35,48.48,40.35,44.1,95.73,48.46,94.44,63.55,1.79,10.5,55.4575,F
S7626,Aisha,Martinez,student6626@university.edu,Female,25,Engineering,77.73,79.67,34.94,53.22,57.01,47.1,26.45,38.51,7.68,18.4,51.009,F
S7627,Lucas,Jones,student6627@university.edu,Male,20,Business,64.66,68.26,61.58,61.84,90.02,64.98,43.98,46.26,9.14,6.3,63.777,D
S7628,Emma,Martinez,student6628@university.edu,Female,19,Mathematics,53.57,73.48,84.91,47.9,93.19,23.26,40.7,30.24,5.28,17.7,67.092,D
